OBJECTID,Codigo,Provincia,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
21.0,21.0,Huelva,23776.0,2015,Total,21.0,16153285348.281,835365.683870377,Importe_hipotecas,28634.0,24400.0,25524.0,65728.0,22600.0,73722.0,21689.0,25821.0,50918.0,36096.0,55923.0,33667.0
22.0,22.0,Huesca,16305.0,2015,Total,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,26402.0,19284.0,18915.0,11107.0,22233.0,25093.0,25278.0,18142.0,35192.0,17619.0,13200.0,18348.0
23.0,23.0,Jaén,33016.0,2015,Total,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,31820.0,26930.0,36798.0,27484.0,31539.0,21228.0,30758.0,27880.0,36728.0,23147.0,28952.0,31425.0
24.0,24.0,León,31387.0,2015,Total,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,19667.0,15896.0,15386.0,16046.0,16057.0,19399.0,29916.0,40747.0,20823.0,67466.0,20001.0,18212.0
25.0,25.0,Lleida,33216.0,2015,Total,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,23865.0,23655.0,29686.0,29597.0,21520.0,22079.0,24307.0,18764.0,31797.0,27408.0,27703.0,16040.0
26.0,26.0,"Rioja, La",23083.0,2015,Total,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,21376.0,18019.0,15096.0,16985.0,20917.0,14740.0,25950.0,26852.0,11669.0,19483.0,24756.0,13944.0
27.0,27.0,Lugo,24087.0,2015,Total,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,10325.0,8838.0,13351.0,9131.0,25027.0,14473.0,18412.0,24543.0,16309.0,34140.0,10609.0,11848.0
28.0,28.0,Madrid,508612.0,2015,Total,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,816188.0,975981.0,810437.0,833503.0,868972.0,1085897.0,1094658.0,1315821.0,1398434.0,1058864.0,704091.0,883080.0
29.0,29.0,Málaga,111792.0,2015,Total,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,210286.0,199387.0,163042.0,154729.0,171945.0,148773.0,176488.0,199486.0,236602.0,185930.0,162936.0,198572.0
30.0,30.0,Murcia,90031.0,2015,Total,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,99636.0,85480.0,84730.0,79840.0,80206.0,88941.0,125024.0,73220.0,111946.0,144324.0,65336.0,66480.0
31.0,31.0,Navarra,43131.0,2015,Total,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,71193.0,63152.0,59416.0,51521.0,59136.0,67702.0,57989.0,46089.0,67955.0,82596.0,46851.0,53157.0
32.0,32.0,Ourense,22991.0,2015,Total,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,17563.0,10687.0,12844.0,6991.0,10060.0,22030.0,15815.0,21027.0,9384.0,6957.0,11827.0,12405.0
33.0,33.0,Asturias,67451.0,2015,Total,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,60384.0,58091.0,51669.0,86580.0,47531.0,61409.0,90939.0,75525.0,55889.0,39848.0,49236.0,51293.0
34.0,34.0,Palencia,10229.0,2015,Total,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7078.0,6485.0,9802.0,6122.0,10195.0,15626.0,7169.0,12607.0,6476.0,9562.0,5526.0,7636.0
35.0,35.0,"Palmas, Las",69188.0,2015,Total,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,95368.0,78375.0,66429.0,78188.0,77055.0,98048.0,186162.0,101940.0,167775.0,118777.0,175199.0,86435.0
36.0,36.0,Pontevedra,67085.0,2015,Total,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,38497.0,40294.0,46434.0,41681.0,42872.0,50185.0,131840.0,87905.0,42315.0,47553.0,50400.0,43889.0
37.0,37.0,Salamanca,22316.0,2015,Total,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,14371.0,20860.0,18443.0,18450.0,17902.0,38337.0,42289.0,17720.0,19630.0,25446.0,20463.0,15234.0
38.0,38.0,Santa Cruz de Tenerife,63669.0,2015,Total,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,110417.0,44649.0,47828.0,67598.0,95095.0,83212.0,62315.0,82932.0,71722.0,50620.0,74499.0,53575.0
39.0,39.0,Cantabria,37332.0,2015,Total,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,36042.0,30729.0,47742.0,32835.0,89508.0,43695.0,42528.0,44085.0,44175.0,31909.0,37015.0,37839.0
40.0,40.0,Segovia,10772.0,2015,Total,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,10162.0,9123.0,12872.0,8410.0,7728.0,11825.0,8554.0,14546.0,14411.0,7356.0,10195.0,10215.0
41.0,41.0,Sevilla,111645.0,2015,Total,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,126541.0,125898.0,118221.0,110521.0,119890.0,141105.0,161480.0,111706.0,161582.0,99161.0,110873.0,115284.0
42.0,42.0,Soria,5903.0,2015,Total,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,3305.0,6562.0,4320.0,2935.0,4860.0,7520.0,4707.0,9680.0,5210.0,3626.0,5916.0,6307.0
43.0,43.0,Tarragona,51015.0,2015,Total,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,63751.0,44927.0,43917.0,48055.0,51687.0,43482.0,59610.0,71637.0,74077.0,48503.0,59817.0,57113.0
44.0,44.0,Teruel,9153.0,2015,Total,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,11578.0,15823.0,5661.0,3164.0,5206.0,5271.0,7331.0,8482.0,5316.0,12242.0,12024.0,4036.0
45.0,45.0,Toledo,42236.0,2015,Total,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,37610.0,26107.0,33820.0,32636.0,39972.0,29998.0,61637.0,37664.0,44254.0,49941.0,31500.0,27745.0
46.0,46.0,Valencia/Valéncia,170427.0,2015,Total,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,122643.0,135809.0,129043.0,99779.0,107761.0,138945.0,154219.0,118896.0,157414.0,128533.0,147403.0,115939.0
47.0,47.0,Valladolid,33322.0,2015,Total,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,34164.0,32751.0,25406.0,22034.0,19696.0,37499.0,41947.0,41471.0,30564.0,35651.0,27623.0,39613.0
48.0,48.0,Bizkaia,77718.0,2015,Total,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,106518.0,139268.0,114433.0,93038.0,92039.0,153491.0,147708.0,140028.0,144052.0,176438.0,167083.0,131708.0
49.0,49.0,Zamora,11714.0,2015,Total,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,13155.0,9411.0,13198.0,5378.0,17571.0,6754.0,15664.0,10077.0,6096.0,8103.0,7896.0,6097.0
50.0,50.0,Zaragoza,64415.0,2015,Total,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,75026.0,69323.0,105384.0,70087.0,74711.0,302821.0,86338.0,71154.0,62089.0,53867.0,44396.0,115064.0
1.0,1.0,Araba/Álava,19652.0,2014,Total,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,18828.0,51157.0,30903.0,15557.0,24386.0,29638.0,25091.0,9875.0,25213.0,19657.0,33481.0,21982.0
2.0,2.0,Albacete,26184.0,2014,Total,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,16880.0,20227.0,14866.0,23283.0,10975.0,11792.0,20203.0,11721.0,15371.0,19429.0,21260.0,55644.0
3.0,3.0,Alicante,126389.0,2014,Total,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,76858.0,80597.0,85698.0,86293.0,147344.0,112092.0,101720.0,80958.0,96578.0,132394.0,73571.0,84722.0
4.0,4.0,Almería,39530.0,2014,Total,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,63508.0,34851.0,42247.0,40604.0,41396.0,48265.0,66998.0,61502.0,62318.0,70954.0,78202.0,49007.0
5.0,5.0,Ávila,10046.0,2014,Total,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,7332.0,6589.0,4014.0,5377.0,6482.0,4929.0,5987.0,2435.0,3935.0,7294.0,2834.0,4508.0
6.0,6.0,Badajoz,38631.0,2014,Total,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,36007.0,78880.0,31760.0,17706.0,34366.0,31561.0,83037.0,24699.0,83459.0,34193.0,46000.0,24318.0
7.0,7.0,"Balears, Illes",84270.0,2014,Total,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,122658.0,118093.0,117700.0,106122.0,113431.0,124737.0,93266.0,144010.0,206522.0,127839.0,91596.0,123371.0
8.0,8.0,Barcelona,434914.0,2014,Total,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,376549.0,288228.0,306841.0,358583.0,526346.0,322540.0,408484.0,771234.0,410780.0,425298.0,298992.0,383497.0
9.0,9.0,Burgos,24761.0,2014,Total,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,20000.0,12694.0,26559.0,15143.0,24668.0,16198.0,13332.0,33302.0,54902.0,23143.0,14533.0,15051.0
10.0,10.0,Cáceres,24298.0,2014,Total,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,18205.0,14929.0,15697.0,13198.0,12265.0,11087.0,13002.0,9614.0,18548.0,14773.0,11941.0,11413.0
11.0,11.0,Cádiz,56944.0,2014,Total,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,92905.0,75932.0,51981.0,57559.0,62828.0,60312.0,47554.0,77817.0,90450.0,171477.0,66882.0,45653.0
12.0,12.0,Castellón/Castelló,38084.0,2014,Total,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,33049.0,36089.0,20087.0,40103.0,31209.0,23705.0,38930.0,26557.0,22069.0,47902.0,22863.0,22709.0
13.0,13.0,Ciudad Real,29344.0,2014,Total,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,22529.0,15927.0,15313.0,17478.0,16268.0,16525.0,16923.0,15045.0,22609.0,15866.0,24469.0,17834.0
14.0,14.0,Córdoba,45261.0,2014,Total,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,42767.0,29217.0,46960.0,87355.0,34141.0,32172.0,29665.0,32683.0,35777.0,36589.0,27791.0,25837.0
15.0,15.0,"Coruña, A",79854.0,2014,Total,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,66565.0,52349.0,50551.0,42143.0,44612.0,71272.0,44284.0,45089.0,112339.0,62973.0,52785.0,39762.0
16.0,16.0,Cuenca,13352.0,2014,Total,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,13287.0,5619.0,5441.0,8885.0,8068.0,9473.0,12160.0,14700.0,6610.0,13000.0,7283.0,6723.0
17.0,17.0,Girona,57658.0,2014,Total,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,79874.0,53606.0,42411.0,43983.0,43278.0,46781.0,53726.0,82883.0,48038.0,55201.0,66008.0,45150.0
18.0,18.0,Granada,54404.0,2014,Total,18.0,20029967206.933,901313.088636386,Importe_hipotecas,47325.0,31576.0,37726.0,41110.0,46021.0,56407.0,51193.0,37454.0,62764.0,77786.0,49724.0,34486.0
19.0,19.0,Guadalajara,12845.0,2014,Total,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,12969.0,10519.0,9984.0,7184.0,25470.0,19632.0,13907.0,39130.0,16990.0,68165.0,63224.0,19941.0
20.0,20.0,Gipuzkoa,52042.0,2014,Total,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,193907.0,114476.0,81439.0,50783.0,58845.0,50988.0,60406.0,67397.0,74239.0,55152.0,100215.0,71559.0
21.0,21.0,Huelva,23532.0,2014,Total,21.0,16153285348.281,835365.683870377,Importe_hipotecas,34444.0,22978.0,25800.0,19545.0,31427.0,42410.0,27159.0,28065.0,29869.0,33189.0,22239.0,34203.0
22.0,22.0,Huesca,15975.0,2014,Total,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,9110.0,10641.0,11881.0,10694.0,12439.0,10937.0,20308.0,8558.0,25885.0,11392.0,9096.0,20982.0
23.0,23.0,Jaén,32704.0,2014,Total,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,24540.0,20534.0,18466.0,16611.0,22218.0,19040.0,22457.0,24372.0,29139.0,29357.0,14288.0,18307.0
24.0,24.0,León,31134.0,2014,Total,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,18721.0,10635.0,12891.0,14375.0,15946.0,16488.0,13573.0,14524.0,14562.0,18265.0,16678.0,10097.0
25.0,25.0,Lleida,33354.0,2014,Total,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,18439.0,17311.0,15772.0,21231.0,18018.0,12675.0,22864.0,18437.0,16814.0,17701.0,25517.0,14438.0
26.0,26.0,"Rioja, La",22314.0,2014,Total,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,22340.0,19809.0,20744.0,17612.0,15550.0,14874.0,28157.0,13720.0,13884.0,25362.0,23487.0,12990.0
27.0,27.0,Lugo,23703.0,2014,Total,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,7771.0,11298.0,13527.0,6627.0,6047.0,117208.0,10437.0,9363.0,12735.0,8987.0,8609.0,9869.0
28.0,28.0,Madrid,494509.0,2014,Total,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,653144.0,666834.0,990839.0,1160903.0,648034.0,666852.0,749484.0,891224.0,1020007.0,811450.0,650867.0,729527.0
29.0,29.0,Málaga,107851.0,2014,Total,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,153324.0,95031.0,127005.0,132130.0,132233.0,132715.0,139996.0,149415.0,175921.0,145378.0,199646.0,132736.0
30.0,30.0,Murcia,86782.0,2014,Total,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,67073.0,241957.0,66927.0,54242.0,84377.0,60334.0,70254.0,49804.0,71904.0,60504.0,66443.0,62644.0
31.0,31.0,Navarra,41582.0,2014,Total,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,77185.0,129004.0,53119.0,56307.0,39747.0,63092.0,43502.0,31137.0,62962.0,113541.0,36252.0,42347.0
32.0,32.0,Ourense,22663.0,2014,Total,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,6295.0,8934.0,9959.0,17467.0,6709.0,4426.0,4984.0,10400.0,8166.0,22124.0,7617.0,7008.0
33.0,33.0,Asturias,66342.0,2014,Total,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,62575.0,122913.0,95570.0,62236.0,157622.0,35255.0,60901.0,37591.0,56317.0,43396.0,54658.0,36632.0
34.0,34.0,Palencia,10319.0,2014,Total,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7259.0,9165.0,8100.0,6746.0,5536.0,11403.0,5306.0,12780.0,6208.0,5823.0,4723.0,3961.0
35.0,35.0,"Palmas, Las",66754.0,2014,Total,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,164910.0,53133.0,89784.0,134310.0,48799.0,99298.0,102365.0,61500.0,48751.0,47495.0,149192.0,51304.0
36.0,36.0,Pontevedra,65525.0,2014,Total,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,50748.0,32437.0,26420.0,33678.0,34035.0,38377.0,31910.0,45329.0,38312.0,42254.0,51445.0,35217.0
37.0,37.0,Salamanca,22303.0,2014,Total,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,21770.0,16116.0,29195.0,9490.0,15632.0,16570.0,14812.0,8388.0,19986.0,11929.0,14622.0,20653.0
38.0,38.0,Santa Cruz de Tenerife,61764.0,2014,Total,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,72644.0,70704.0,49000.0,100878.0,37109.0,60109.0,62448.0,43836.0,102753.0,48843.0,55200.0,44723.0
39.0,39.0,Cantabria,36698.0,2014,Total,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,33697.0,21936.0,23526.0,19815.0,27643.0,20148.0,32690.0,47027.0,21136.0,53768.0,25577.0,27742.0
40.0,40.0,Segovia,10664.0,2014,Total,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,14999.0,16318.0,6811.0,4781.0,10109.0,5251.0,9979.0,10974.0,10017.0,7470.0,10575.0,4877.0
41.0,41.0,Sevilla,108704.0,2014,Total,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,95408.0,89522.0,98748.0,79524.0,90148.0,87574.0,111997.0,79347.0,141284.0,112384.0,119674.0,95093.0
42.0,42.0,Soria,5794.0,2014,Total,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,6870.0,6271.0,14184.0,5219.0,9276.0,3870.0,7171.0,8488.0,20202.0,49224.0,2558.0,1225.0
43.0,43.0,Tarragona,50639.0,2014,Total,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,41891.0,36663.0,34625.0,50677.0,55913.0,30543.0,43055.0,42186.0,33905.0,43469.0,28865.0,45266.0
44.0,44.0,Teruel,9007.0,2014,Total,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,5049.0,9605.0,9571.0,4276.0,6105.0,9576.0,3697.0,3432.0,6099.0,9044.0,9749.0,1482.0
45.0,45.0,Toledo,41370.0,2014,Total,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,37200.0,23820.0,34236.0,27036.0,31314.0,35643.0,32844.0,34546.0,27098.0,24680.0,71505.0,28181.0
46.0,46.0,Valencia/Valéncia,166382.0,2014,Total,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,126214.0,671980.0,275126.0,84679.0,117043.0,99755.0,101271.0,101718.0,149135.0,132239.0,141616.0,101866.0
47.0,47.0,Valladolid,32790.0,2014,Total,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,34921.0,21816.0,20366.0,28030.0,27721.0,38624.0,24657.0,18448.0,29363.0,26603.0,17813.0,27628.0
48.0,48.0,Bizkaia,77551.0,2014,Total,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,156622.0,95952.0,89574.0,110171.0,108362.0,89399.0,106845.0,108020.0,89564.0,83064.0,135127.0,71491.0
49.0,49.0,Zamora,11662.0,2014,Total,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,21489.0,5270.0,9362.0,6745.0,5472.0,5563.0,7285.0,10088.0,5385.0,8183.0,6700.0,17678.0
50.0,50.0,Zaragoza,63132.0,2014,Total,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,61993.0,38591.0,189501.0,246570.0,84135.0,219202.0,50835.0,69402.0,95944.0,54844.0,58437.0,81553.0
1.0,1.0,Araba/Álava,20121.0,2013,Total,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,76596.0,77317.0,77911.0,71916.0,52847.0,29996.0,35099.0,10177.0,50122.0,27207.0,34151.0,16957.0
2.0,2.0,Albacete,26030.0,2013,Total,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,22383.0,19987.0,18270.0,18806.0,14165.0,12971.0,13620.0,16344.0,9673.0,14409.0,13703.0,17726.0
3.0,3.0,Alicante,127748.0,2013,Total,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,137025.0,112458.0,62312.0,95976.0,99618.0,71849.0,73411.0,64905.0,76012.0,84276.0,95848.0,82477.0
4.0,4.0,Almería,40549.0,2013,Total,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,107050.0,145279.0,40129.0,37177.0,58134.0,74481.0,38961.0,89914.0,55025.0,65692.0,117736.0,43417.0
5.0,5.0,Ávila,10316.0,2013,Total,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,15053.0,16766.0,9070.0,5693.0,8314.0,8791.0,8949.0,4372.0,4443.0,10290.0,3590.0,4181.0
6.0,6.0,Badajoz,38822.0,2013,Total,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,44616.0,38102.0,69280.0,32507.0,37404.0,41952.0,24422.0,23563.0,28841.0,23851.0,19059.0,28182.0
7.0,7.0,"Balears, Illes",85044.0,2013,Total,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,148457.0,122090.0,102224.0,101632.0,151018.0,108212.0,100929.0,82978.0,135795.0,88465.0,134829.0,89339.0
8.0,8.0,Barcelona,438385.0,2013,Total,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,508912.0,475751.0,375337.0,438780.0,376285.0,306212.0,414963.0,264923.0,326116.0,354571.0,252917.0,217837.0
9.0,9.0,Burgos,25072.0,2013,Total,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,39458.0,31527.0,26634.0,20446.0,29126.0,26490.0,27662.0,18054.0,15774.0,16164.0,20675.0,21117.0
10.0,10.0,Cáceres,24531.0,2013,Total,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,22407.0,16981.0,11296.0,12794.0,15831.0,8252.0,11818.0,14017.0,11315.0,8926.0,8434.0,15028.0
11.0,11.0,Cádiz,57313.0,2013,Total,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,185890.0,110136.0,72536.0,53816.0,96957.0,86091.0,45341.0,39284.0,45424.0,228750.0,38105.0,37171.0
12.0,12.0,Castellón/Castelló,38732.0,2013,Total,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,46281.0,44817.0,29980.0,38445.0,38701.0,32046.0,31455.0,29480.0,24025.0,62688.0,33887.0,21087.0
13.0,13.0,Ciudad Real,29686.0,2013,Total,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,24088.0,26530.0,13528.0,22969.0,19472.0,17648.0,20340.0,15045.0,15956.0,41401.0,15980.0,16925.0
14.0,14.0,Córdoba,45306.0,2013,Total,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,67778.0,78542.0,64273.0,37902.0,82157.0,53779.0,26383.0,28282.0,40649.0,21793.0,42553.0,24298.0
15.0,15.0,"Coruña, A",80215.0,2013,Total,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,90748.0,84191.0,63070.0,62644.0,92998.0,34876.0,81918.0,37690.0,34839.0,51119.0,45695.0,81695.0
16.0,16.0,Cuenca,13496.0,2013,Total,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,19100.0,21968.0,6082.0,6929.0,7691.0,6647.0,7354.0,4269.0,7993.0,5693.0,6901.0,6490.0
17.0,17.0,Girona,57215.0,2013,Total,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,89791.0,78578.0,61043.0,61340.0,69868.0,49697.0,73290.0,51302.0,57457.0,53619.0,49893.0,32034.0
18.0,18.0,Granada,55210.0,2013,Total,18.0,20029967206.933,901313.088636386,Importe_hipotecas,72061.0,48118.0,36515.0,41367.0,40050.0,55496.0,38858.0,53522.0,51098.0,33024.0,37986.0,33993.0
19.0,19.0,Guadalajara,13074.0,2013,Total,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,17798.0,32968.0,12924.0,19315.0,13891.0,16221.0,39726.0,13837.0,11622.0,23329.0,38315.0,12221.0
20.0,20.0,Gipuzkoa,53631.0,2013,Total,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,92413.0,130052.0,101487.0,85249.0,73938.0,51178.0,54840.0,66127.0,88816.0,73886.0,38535.0,53765.0
21.0,21.0,Huelva,24184.0,2013,Total,21.0,16153285348.281,835365.683870377,Importe_hipotecas,63485.0,46277.0,24757.0,33558.0,26304.0,28949.0,15171.0,18774.0,22913.0,31714.0,39693.0,17993.0
22.0,22.0,Huesca,15960.0,2013,Total,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,31280.0,22142.0,11904.0,25008.0,18382.0,22774.0,13484.0,18202.0,10904.0,11470.0,11358.0,15201.0
23.0,23.0,Jaén,33172.0,2013,Total,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,47414.0,25223.0,27807.0,29951.0,36783.0,27150.0,69571.0,37155.0,18395.0,23704.0,11500.0,23595.0
24.0,24.0,León,31620.0,2013,Total,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,19564.0,19277.0,14718.0,13517.0,35183.0,76646.0,24794.0,9394.0,14769.0,41673.0,17782.0,9431.0
25.0,25.0,Lleida,33836.0,2013,Total,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,34206.0,30051.0,21653.0,23958.0,25784.0,20245.0,17945.0,18445.0,13726.0,14848.0,16431.0,17841.0
26.0,26.0,"Rioja, La",22316.0,2013,Total,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,33156.0,34016.0,97780.0,18769.0,18036.0,17605.0,16950.0,19778.0,12122.0,17086.0,29175.0,36090.0
27.0,27.0,Lugo,24022.0,2013,Total,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,19705.0,14691.0,8334.0,10739.0,11180.0,9606.0,20294.0,7369.0,12183.0,51972.0,10253.0,5815.0
28.0,28.0,Madrid,496003.0,2013,Total,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,818629.0,861670.0,489810.0,597788.0,510059.0,589472.0,552613.0,454828.0,581145.0,519717.0,556717.0,447334.0
29.0,29.0,Málaga,105769.0,2013,Total,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,200535.0,138617.0,128597.0,130371.0,181843.0,116034.0,111598.0,73514.0,100945.0,108558.0,84744.0,90408.0
30.0,30.0,Murcia,87146.0,2013,Total,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,99356.0,89774.0,77963.0,77747.0,447597.0,58974.0,65796.0,48110.0,87644.0,61741.0,51566.0,45538.0
31.0,31.0,Navarra,40860.0,2013,Total,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,60533.0,68794.0,68296.0,42934.0,56059.0,37388.0,40559.0,24857.0,41526.0,60751.0,51359.0,42965.0
32.0,32.0,Ourense,22694.0,2013,Total,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,12866.0,14586.0,5981.0,7197.0,15076.0,3353.0,8076.0,5119.0,12234.0,6867.0,9511.0,4877.0
33.0,33.0,Asturias,66869.0,2013,Total,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,66183.0,84931.0,51321.0,61391.0,51513.0,42177.0,42144.0,35652.0,69072.0,67870.0,56586.0,46164.0
34.0,34.0,Palencia,10447.0,2013,Total,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,9709.0,18046.0,7994.0,5009.0,13985.0,5401.0,11586.0,7731.0,16925.0,7627.0,9896.0,7047.0
